metric,mean,std,min,max,median,q25,q75,cv_percent,ci_95_lower,ci_95_upper,n
Test Macro F1,0.8338012818611276,0.0067152681023404884,0.8165493988872169,0.850937547924178,0.8330982232095675,0.8301907680641386,0.8377776359357358,0.8053799206630314,0.8312508928071882,0.8363516709150669,30
Test Accuracy,0.8327661482123742,0.006831805569979691,0.8155241935483871,0.8503538928210314,0.8319878910191726,0.8290868414876629,0.8374620829120324,0.820375033812905,0.8301714994390444,0.8353607969857039,30
Test Macro Precision,0.8353236559038245,0.006394707213803825,0.8181760524800745,0.8511289422390816,0.8356904690083198,0.8316720534114054,0.8381266095549307,0.7655364682429254,0.8328950125447384,0.8377522992629106,30
Test Macro Recall,0.8340173051802762,0.006798515121204491,0.8196930523086354,0.8516379356492152,0.8326579566697828,0.8303284160330695,0.8384090729138979,0.8151527646941288,0.831435299773505,0.8365993105870473,30
Best Val Macro F1,0.8396347532070927,0.006654153209189352,0.8226175919848316,0.8526130085561837,0.8394515161027576,0.8359774264030659,0.8439676634568386,0.7925056917633483,0.8371075749545912,0.8421619314595942,30
Best Val Accuracy,0.83833457347244,0.006433064466334975,0.8220424671385238,0.8505805148914689,0.838261298742969,0.8342592807517807,0.8425705184097411,0.7673624194799429,0.8358913624273727,0.8407777845175073,30
Val Loss At Best Epoch,0.5901208410820654,0.027361248865025112,0.5389725921615478,0.6280565665614221,0.595111470308996,0.5684100123903444,0.6093908696165008,4.636550170784446,0.5797293230452579,0.6005123591188729,30
Min Val Loss,0.5584504726272758,0.025230182258275197,0.5143868432890984,0.5979937834124411,0.5649840274164754,0.5401358672928426,0.578296717136137,4.517890752169615,0.5488683115460269,0.5680326337085246,30
Training Time (min),11.323180426094268,0.8938894070617491,6.940206583340963,11.587578805287679,11.574155193567275,11.569104008873303,11.579863197604816,7.894331569616087,10.983690516762428,11.662670335426109,30
